seeker_id,hider_id,seeker_reward,seeker_A,seeker_seed,seeker_source,hider_reward,hider_A,hider_seed,hider_source,n,wins,wr,ci_lo,ci_hi,stage_reached,self_pair
12,14,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,15,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,5,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,16,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,6,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,17,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,7,grid,100,73,0.73,0.63567883232055,0.8073041585042364,3,0
12,18,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,8,grid,100,80,0.8,0.7111708344068411,0.8666330666689676,3,0
12,19,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,0,grid,100,73,0.73,0.63567883232055,0.8073041585042364,3,0
12,20,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,1,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,21,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,2,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,22,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,3,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,23,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,24,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,5,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,25,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,6,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
12,26,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,7,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,27,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,8,grid,100,97,0.97,0.9154806357094724,0.9897454759759611,3,0
12,28,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,42,anchor,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
12,29,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,42,anchor,100,77,0.77,0.6784561697712622,0.8415673411969654,3,0
12,30,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
12,31,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.5,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
13,0,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,0,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
13,1,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,1,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
13,2,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,2,grid,100,26,0.26,0.18404698464748132,0.3537098944918718,3,0
13,3,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,3,grid,100,8,0.08,0.041093461484380624,0.14998107700948735,3,0
13,4,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,4,grid,100,25,0.25,0.17545211362287674,0.34304463548061603,3,0
13,5,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,0,grid,100,49,0.49,0.3942199893044113,0.5865198806597283,3,0
13,6,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,1,grid,100,64,0.64,0.5423540245160874,0.7272877959859567,3,0
13,7,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,2,grid,100,23,0.23,0.15843265880303448,0.3215438302287378,3,0
13,8,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,3,grid,100,23,0.23,0.15843265880303448,0.3215438302287378,3,0
13,9,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,4,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
13,10,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,0,grid,100,11,0.11,0.06254196357064568,0.18631296503080313,3,0
13,11,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,1,grid,100,82,0.82,0.7333264161369926,0.8829977450105364,3,0
13,12,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,2,grid,100,54,0.54,0.44264860323368227,0.6343919169097589,3,0
13,13,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,3,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,1
13,14,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,4,grid,100,22,0.22,0.15001282384605402,0.31070353514985793,3,0
13,15,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,5,grid,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
13,16,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,6,grid,100,100,1.0,0.9630065017930143,1.0,3,0
13,17,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,7,grid,100,59,0.59,0.4920143005341078,0.6813268697886348,3,0
13,18,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,8,grid,100,8,0.08,0.041093461484380624,0.14998107700948735,3,0
13,19,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,0,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
13,20,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,1,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
13,21,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,2,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
13,22,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,3,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
13,23,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,4,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
13,24,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,5,grid,100,84,0.84,0.7557973061072976,0.8990471151119521,3,0
13,25,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,6,grid,100,64,0.64,0.5423540245160874,0.7272877959859567,3,0
13,26,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,7,grid,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
13,27,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,8,grid,100,34,0.34,0.25461520797348164,0.43722271145275377,3,0
13,28,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.0,42,anchor,100,84,0.84,0.7557973061072976,0.8990471151119521,3,0
13,29,R7_kitchen_sink,0.0,3,grid,R4_sparse,0.5,42,anchor,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
13,30,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.0,42,anchor,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
13,31,R7_kitchen_sink,0.0,3,grid,R7_kitchen_sink,0.5,42,anchor,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
14,0,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,0,grid,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
14,1,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,1,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
14,2,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,2,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
14,3,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,3,grid,100,31,0.31,0.22779697212376038,0.40626055719489407,3,0
14,4,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,4,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
14,5,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,0,grid,100,47,0.47,0.3751081795934127,0.5671114302990063,3,0
14,6,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,1,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
14,7,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,2,grid,100,37,0.37,0.2818236053432453,0.46779470419057084,3,0
14,8,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,3,grid,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
14,9,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,4,grid,100,31,0.31,0.22779697212376038,0.40626055719489407,3,0
14,10,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,0,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
14,11,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,1,grid,100,27,0.27,0.1926958414957634,0.36432116767944994,3,0
14,12,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,2,grid,100,41,0.41,0.3186731302113651,0.5079856994658921,3,0
14,13,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,3,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
14,14,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,4,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,1
14,15,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,5,grid,100,27,0.27,0.1926958414957634,0.36432116767944994,3,0
14,16,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,6,grid,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
14,17,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,7,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
14,18,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,8,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
14,19,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,0,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
14,20,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,1,grid,100,35,0.35,0.26364248243097527,0.44745556703112027,3,0
14,21,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,2,grid,100,25,0.25,0.17545211362287674,0.34304463548061603,3,0
14,22,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,3,grid,100,34,0.34,0.25461520797348164,0.43722271145275377,3,0
14,23,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,4,grid,100,33,0.33,0.24563122734128034,0.4269465620490947,3,0
14,24,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,5,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
14,25,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,6,grid,100,28,0.28,0.20139685211186212,0.3748802870992116,3,0
14,26,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,7,grid,100,22,0.22,0.15001282384605402,0.31070353514985793,3,0
14,27,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,8,grid,100,41,0.41,0.3186731302113651,0.5079856994658921,3,0
14,28,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.0,42,anchor,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
14,29,R7_kitchen_sink,0.0,4,grid,R4_sparse,0.5,42,anchor,100,26,0.26,0.18404698464748132,0.3537098944918718,3,0
14,30,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.0,42,anchor,100,23,0.23,0.15843265880303448,0.3215438302287378,3,0
14,31,R7_kitchen_sink,0.0,4,grid,R7_kitchen_sink,0.5,42,anchor,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
15,0,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,0,grid,100,34,0.34,0.25461520797348164,0.43722271145275377,3,0
15,1,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,1,grid,100,47,0.47,0.3751081795934127,0.5671114302990063,3,0
15,2,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,2,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
15,3,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,3,grid,100,42,0.42,0.3279838267435473,0.5179351329695703,3,0
15,4,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,4,grid,100,78,0.78,0.6892964648501421,0.8499871761539459,3,0
15,5,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,0,grid,100,36,0.36,0.2727122040140433,0.4576459754839126,3,0
15,6,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,1,grid,100,33,0.33,0.24563122734128034,0.4269465620490947,3,0
15,7,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,2,grid,100,89,0.89,0.8136870349691969,0.9374580364293543,3,0
15,8,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,3,grid,100,43,0.43,0.33733298524110106,0.5278461045078768,3,0
15,9,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,4,grid,100,27,0.27,0.1926958414957634,0.36432116767944994,3,0
15,10,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,0,grid,100,71,0.71,0.6146110882442888,0.7898516425087772,3,0
15,11,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,1,grid,100,35,0.35,0.26364248243097527,0.44745556703112027,3,0
15,12,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,2,grid,100,91,0.91,0.837737871472837,0.9519274599974348,3,0
15,13,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,3,grid,100,27,0.27,0.1926958414957634,0.36432116767944994,3,0
15,14,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
15,15,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,5,grid,100,100,1.0,0.9630065017930143,1.0,3,1
15,16,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,6,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
15,17,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,7,grid,100,69,0.69,0.5937394428051057,0.7722030278762395,3,0
15,18,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,8,grid,100,87,0.87,0.7901964855992357,0.9224283257275948,3,0
15,19,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,0,grid,100,84,0.84,0.7557973061072976,0.8990471151119521,3,0
15,20,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,1,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
15,21,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,2,grid,100,26,0.26,0.18404698464748132,0.3537098944918718,3,0
15,22,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,3,grid,100,44,0.44,0.34672026630160796,0.5377189534832302,3,0
15,23,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,4,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
15,24,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,5,grid,100,25,0.25,0.17545211362287674,0.34304463548061603,3,0
15,25,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,6,grid,100,65,0.65,0.5525444329688796,0.7363575175690247,3,0
15,26,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,7,grid,100,100,1.0,0.9630065017930143,1.0,3,0
15,27,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,8,grid,100,100,1.0,0.9630065017930143,1.0,3,0
15,28,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.0,42,anchor,100,35,0.35,0.26364248243097527,0.44745556703112027,3,0
15,29,R7_kitchen_sink,0.0,5,grid,R4_sparse,0.5,42,anchor,100,75,0.75,0.656955364519384,0.8245478863771232,3,0
15,30,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.0,42,anchor,100,38,0.38,0.29097599252478734,0.47790244704488916,3,0
15,31,R7_kitchen_sink,0.0,5,grid,R7_kitchen_sink,0.5,42,anchor,100,33,0.33,0.24563122734128034,0.4269465620490947,3,0
16,0,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,0,grid,100,100,1.0,0.9630065017930143,1.0,3,0
16,1,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,1,grid,100,83,0.83,0.7445199523239887,0.8910643388594006,3,0
16,2,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,2,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
16,3,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,3,grid,100,73,0.73,0.63567883232055,0.8073041585042364,3,0
16,4,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,4,grid,100,66,0.66,0.5627772885472462,0.7453847920265184,3,0
16,5,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,0,grid,100,65,0.65,0.5525444329688796,0.7363575175690247,3,0
16,6,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,1,grid,100,87,0.87,0.7901964855992357,0.9224283257275948,3,0
16,7,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,2,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
16,8,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,3,grid,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
16,9,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
16,10,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,0,grid,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
16,11,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,1,grid,100,62,0.62,0.5220975529551107,0.7090240074752127,3,0
16,12,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,2,grid,100,97,0.97,0.9154806357094724,0.9897454759759611,3,0
16,13,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,3,grid,100,100,1.0,0.9630065017930143,1.0,3,0
16,14,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,4,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
16,15,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,5,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
16,16,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,6,grid,100,100,1.0,0.9630065017930143,1.0,3,1
16,17,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,7,grid,100,96,0.96,0.9016292856411208,0.9843366960084523,3,0
16,18,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,8,grid,100,94,0.94,0.8752318455410406,0.9722138760368118,3,0
16,19,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,0,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
16,20,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,1,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
16,21,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,2,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
16,22,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,3,grid,100,62,0.62,0.5220975529551107,0.7090240074752127,3,0
16,23,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
16,24,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,5,grid,100,100,1.0,0.9630065017930143,1.0,3,0
16,25,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,6,grid,100,28,0.28,0.20139685211186212,0.3748802870992116,3,0
16,26,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,7,grid,100,9,0.09,0.04807254000256516,0.1622621285271631,3,0
16,27,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,8,grid,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
16,28,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.0,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
16,29,R7_kitchen_sink,0.0,6,grid,R4_sparse,0.5,42,anchor,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
16,30,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.0,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
16,31,R7_kitchen_sink,0.0,6,grid,R7_kitchen_sink,0.5,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
17,0,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,0,grid,100,70,0.7,0.6041514536665332,0.7810511470506724,3,0
17,1,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,1,grid,100,71,0.71,0.6146110882442888,0.7898516425087772,3,0
17,2,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,2,grid,100,73,0.73,0.63567883232055,0.8073041585042364,3,0
17,3,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,3,grid,100,75,0.75,0.656955364519384,0.8245478863771232,3,0
17,4,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,4,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
17,5,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,0,grid,100,95,0.95,0.8882495307680808,0.9784563208456319,3,0
17,6,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,1,grid,100,97,0.97,0.9154806357094724,0.9897454759759611,3,0
17,7,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,2,grid,100,79,0.79,0.7002003116591013,0.858343459380847,3,0
17,8,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,3,grid,100,92,0.92,0.8500189229905127,0.9589065385156194,3,0
17,9,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,10,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,0,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,11,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,1,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,12,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,2,grid,100,57,0.57,0.47215389549212305,0.6626670147588988,3,0
17,13,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,3,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
17,14,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,4,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
17,15,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,5,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
17,16,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,6,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,17,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,7,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,1
17,18,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,8,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,19,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,0,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,20,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,1,grid,100,37,0.37,0.2818236053432453,0.46779470419057084,3,0
17,21,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,2,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,22,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,3,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
17,23,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
17,24,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,5,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
17,25,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,6,grid,100,68,0.68,0.5833738138954762,0.7633085267500092,3,0
17,26,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,7,grid,100,19,0.19,0.12514751509768735,0.27778845379064376,3,0
17,27,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,8,grid,100,75,0.75,0.656955364519384,0.8245478863771232,3,0
17,28,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.0,42,anchor,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
17,29,R7_kitchen_sink,0.0,7,grid,R4_sparse,0.5,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
17,30,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.0,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
17,31,R7_kitchen_sink,0.0,7,grid,R7_kitchen_sink,0.5,42,anchor,100,68,0.68,0.5833738138954762,0.7633085267500092,3,0
18,0,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.0,0,grid,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
18,1,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.0,1,grid,100,82,0.82,0.7333264161369926,0.8829977450105364,3,0
18,2,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.0,2,grid,100,77,0.77,0.6784561697712622,0.8415673411969654,3,0
18,3,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.0,3,grid,100,89,0.89,0.8136870349691969,0.9374580364293543,3,0
18,4,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.0,4,grid,100,91,0.91,0.837737871472837,0.9519274599974348,3,0
18,5,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.5,0,grid,100,37,0.37,0.2818236053432453,0.46779470419057084,3,0
18,6,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.5,1,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
18,7,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.5,2,grid,100,42,0.42,0.3279838267435473,0.5179351329695703,3,0
18,8,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.5,3,grid,100,89,0.89,0.8136870349691969,0.9374580364293543,3,0
18,9,R7_kitchen_sink,0.0,8,grid,R4_sparse,0.5,4,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
18,10,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,0,grid,100,100,1.0,0.9630065017930143,1.0,3,0
18,11,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,1,grid,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
18,12,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,2,grid,100,22,0.22,0.15001282384605402,0.31070353514985793,3,0
18,13,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,3,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
18,14,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,4,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
18,15,R7_kitchen_sink,0.0,8,grid,R7_kitchen_sink,0.0,5,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
