hider_survival,hider_mean_steps,hider_path_len,hider_speed,hider_mean_dist,hider_frac_center,hider_frac_wall,reward,A,seed,probe
0.7333333333333334,165.1,34.101436614990234,0.23189764991819964,14.520403703795248,0.036166666666666666,0.8622356902356901,R7_kitchen_sink,0.0,8,probe_R7_A00
0.0,73.66666666666667,24.07834243774414,0.33220715458183303,5.7408648220417415,0.029847273563009268,0.8790170869228827,R7_kitchen_sink,0.0,8,probe_R4_A00
0.8666666666666667,175.8,45.70156478881836,0.2727674754211326,13.628810563006432,0.063,0.8138333333333333,R7_kitchen_sink,0.5,0,probe_R7_A00
0.0,59.766666666666666,19.15171241760254,0.3259154516590262,5.354562257039048,0.023833100194195652,0.9049190512423689,R7_kitchen_sink,0.5,0,probe_R4_A00
0.6333333333333333,147.6,33.567527770996094,0.26200204977018154,9.675196550724898,0.012676767676767675,0.9488999014422743,R7_kitchen_sink,0.5,1,probe_R7_A00
0.8,160.76666666666668,26.662458419799805,0.2014051603873571,19.82033999812603,0.0018333333333333333,0.9313333333333333,R7_kitchen_sink,0.5,1,probe_R4_A00
0.0,52.86666666666667,17.79066276550293,0.32534791389550877,4.466459133304794,0.030602758917010472,0.8495872867632089,R7_kitchen_sink,0.5,2,probe_R7_A00
0.8333333333333334,168.4,37.425838470458984,0.23257088022404995,22.50003139385194,0.05899999999999999,0.873,R7_kitchen_sink,0.5,2,probe_R4_A00
0.06666666666666665,66.53333333333333,21.650060653686523,0.3313075848410412,5.053785396640939,0.0388271592574332,0.8267344763366082,R7_kitchen_sink,0.5,3,probe_R7_A00
0.9,180.83333333333334,35.58794403076172,0.21463893188812114,25.49128634813097,0.01,0.9604999999999999,R7_kitchen_sink,0.5,3,probe_R4_A00
0.0,55.43333333333333,19.267396926879883,0.34677675122687085,4.704969554972341,0.05120215767202394,0.8239792838975776,R7_kitchen_sink,0.5,4,probe_R7_A00
0.9666666666666667,193.4,33.892494201660156,0.17832892990112312,27.22686357736587,0.011333333333333336,0.9573333333333333,R7_kitchen_sink,0.5,4,probe_R4_A00
0.033333333333333326,76.86666666666666,24.822580337524414,0.3350874690740883,5.967776054373912,0.02337855954926518,0.9031523013941841,R7_kitchen_sink,0.5,5,probe_R7_A00
0.8333333333333334,168.66666666666666,41.89393615722656,0.26900973185488325,20.13859330922907,0.034904761904761904,0.8804848484848484,R7_kitchen_sink,0.5,5,probe_R4_A00
0.7666666666666666,158.23333333333332,43.70994186401367,0.2852108806146706,9.96786501932814,0.028878787878787882,0.8731363636363637,R7_kitchen_sink,0.5,6,probe_R7_A00
0.9,180.36666666666667,37.12683868408203,0.2201858986307074,24.166988913359468,0.005666666666666666,0.9571666666666666,R7_kitchen_sink,0.5,6,probe_R4_A00
0.8666666666666667,174.26666666666668,34.01765060424805,0.21960086177644278,11.099713160068271,0.014333333333333333,0.9279999999999998,R7_kitchen_sink,0.5,7,probe_R7_A00
0.8666666666666667,173.93333333333334,28.31889533996582,0.19282188059476318,20.95376783248987,0.005833333333333333,0.9861666666666667,R7_kitchen_sink,0.5,7,probe_R4_A00
0.7,147.3,41.51451873779297,0.2939776483101907,10.284909658520746,0.021833333333333333,0.9042777777777778,R7_kitchen_sink,0.5,8,probe_R7_A00
0.8333333333333334,170.46666666666667,35.35456466674805,0.22337027635874002,17.34802692233005,0.018166666666666668,0.9218428285857071,R7_kitchen_sink,0.5,8,probe_R4_A00
0.6333333333333333,168.9,40.101444244384766,0.2554719379288616,13.00098419785265,0.07460077519379847,0.8230924774419984,R7_kitchen_sink,0.05,0,probe_R7_A00
0.033333333333333326,75.9,24.40386962890625,0.3213666123730434,7.119497907765368,0.021375732197336666,0.9028964992590602,R7_kitchen_sink,0.05,0,probe_R4_A00
0.7333333333333334,155.43333333333334,41.468692779541016,0.2805409356903755,12.610136489422723,0.09999999999999999,0.7338333333333332,R7_kitchen_sink,0.05,1,probe_R7_A00
0.0,65.86666666666666,21.051288604736328,0.3282841626532094,5.157297674611209,0.01598720254275079,0.903360847725035,R7_kitchen_sink,0.05,1,probe_R4_A00
0.033333333333333326,63.43333333333333,20.138025283813477,0.3242196869085301,4.896185165783162,0.019114374740509043,0.9000688954004818,R7_kitchen_sink,0.05,2,probe_R7_A00
